P1_001N,NAME,state,county,tract
2997,"Census Tract 504.01, Kings County, New York",36,47,50401
2004,"Census Tract 504.02, Kings County, New York",36,47,50402
4567,"Census Tract 505, Kings County, New York",36,47,50500
5612,"Census Tract 506, Kings County, New York",36,47,50600
3545,"Census Tract 507, Kings County, New York",36,47,50700
4311,"Census Tract 508.01, Kings County, New York",36,47,50801
2548,"Census Tract 508.03, Kings County, New York",36,47,50803
6196,"Census Tract 508.04, Kings County, New York",36,47,50804
5112,"Census Tract 509, Kings County, New York",36,47,50900
3740,"Census Tract 510.01, Kings County, New York",36,47,51001
4600,"Census Tract 510.02, Kings County, New York",36,47,51002
4545,"Census Tract 511, Kings County, New York",36,47,51100
5946,"Census Tract 512, Kings County, New York",36,47,51200
5526,"Census Tract 513, Kings County, New York",36,47,51300
7023,"Census Tract 514, Kings County, New York",36,47,51400
2451,"Census Tract 515, Kings County, New York",36,47,51500
5407,"Census Tract 516.01, Kings County, New York",36,47,51601
3874,"Census Tract 516.02, Kings County, New York",36,47,51602
2636,"Census Tract 517, Kings County, New York",36,47,51700
3528,"Census Tract 518, Kings County, New York",36,47,51800
6101,"Census Tract 519, Kings County, New York",36,47,51900
4175,"Census Tract 520, Kings County, New York",36,47,52000
5405,"Census Tract 523, Kings County, New York",36,47,52300
3720,"Census Tract 525, Kings County, New York",36,47,52500
4353,"Census Tract 526, Kings County, New York",36,47,52600
6045,"Census Tract 527, Kings County, New York",36,47,52700
1804,"Census Tract 528, Kings County, New York",36,47,52800
4299,"Census Tract 529, Kings County, New York",36,47,52900
3606,"Census Tract 530, Kings County, New York",36,47,53000
2997,"Census Tract 531.01, Kings County, New York",36,47,53101
5890,"Census Tract 531.02, Kings County, New York",36,47,53102
2510,"Census Tract 532, Kings County, New York",36,47,53200
7115,"Census Tract 533, Kings County, New York",36,47,53300
4777,"Census Tract 534, Kings County, New York",36,47,53400
4469,"Census Tract 535, Kings County, New York",36,47,53500
4304,"Census Tract 537, Kings County, New York",36,47,53700
5535,"Census Tract 538, Kings County, New York",36,47,53800
2668,"Census Tract 539, Kings County, New York",36,47,53900
4750,"Census Tract 542, Kings County, New York",36,47,54200
5,"Census Tract 543, Kings County, New York",36,47,54300
3785,"Census Tract 544, Kings County, New York",36,47,54400
7304,"Census Tract 545, Kings County, New York",36,47,54500
7909,"Census Tract 199, Bronx County, New York",36,5,19900
5235,"Census Tract 200, Bronx County, New York",36,5,20000
4345,"Census Tract 201, Bronx County, New York",36,5,20100
2789,"Census Tract 202, Bronx County, New York",36,5,20200
3129,"Census Tract 204, Bronx County, New York",36,5,20400
7859,"Census Tract 205.01, Bronx County, New York",36,5,20501
2462,"Census Tract 205.02, Bronx County, New York",36,5,20502
3277,"Census Tract 206.01, Bronx County, New York",36,5,20601
4823,"Census Tract 209, Bronx County, New York",36,5,20900
8946,"Census Tract 210.01, Bronx County, New York",36,5,21001
7855,"Census Tract 210.02, Bronx County, New York",36,5,21002
5822,"Census Tract 211, Bronx County, New York",36,5,21100
6596,"Census Tract 212, Bronx County, New York",36,5,21200
1264,"Census Tract 213.01, Bronx County, New York",36,5,21301
5830,"Census Tract 213.02, Bronx County, New York",36,5,21302
4078,"Census Tract 215.01, Bronx County, New York",36,5,21501
6360,"Census Tract 215.02, Bronx County, New York",36,5,21502
4701,"Census Tract 216.01, Bronx County, New York",36,5,21601
6237,"Census Tract 216.02, Bronx County, New York",36,5,21602
5006,"Census Tract 217, Bronx County, New York",36,5,21700
6610,"Census Tract 218, Bronx County, New York",36,5,21800
1176,"Census Tract 219, Bronx County, New York",36,5,21900
2511,"Census Tract 220, Bronx County, New York",36,5,22000
4001,"Census Tract 221.01, Bronx County, New York",36,5,22101
5457,"Census Tract 221.02, Bronx County, New York",36,5,22102
3968,"Census Tract 222, Bronx County, New York",36,5,22200
5063,"Census Tract 223, Bronx County, New York",36,5,22300
2787,"Census Tract 224.01, Bronx County, New York",36,5,22401
3275,"Census Tract 224.03, Bronx County, New York",36,5,22403
4489,"Census Tract 224.04, Bronx County, New York",36,5,22404
8141,"Census Tract 225, Bronx County, New York",36,5,22500
5669,"Census Tract 227.01, Bronx County, New York",36,5,22701
1634,"Census Tract 227.02, Bronx County, New York",36,5,22702
1699,"Census Tract 227.03, Bronx County, New York",36,5,22703
6336,"Census Tract 228, Bronx County, New York",36,5,22800
5766,"Census Tract 229.01, Bronx County, New York",36,5,22901
3401,"Census Tract 229.02, Bronx County, New York",36,5,22902
7213,"Census Tract 197, Bronx County, New York",36,5,19700
3001,"Census Tract 230, Bronx County, New York",36,5,23000
1464,"Census Tract 231, Bronx County, New York",36,5,23100
3000,"Census Tract 232, Bronx County, New York",36,5,23200
4577,"Census Tract 233.01, Bronx County, New York",36,5,23301
3574,"Census Tract 233.02, Bronx County, New York",36,5,23302
3570,"Census Tract 235.01, Bronx County, New York",36,5,23501
4417,"Census Tract 235.02, Bronx County, New York",36,5,23502
2204,"Census Tract 236, Bronx County, New York",36,5,23600
5409,"Census Tract 546, Kings County, New York",36,47,54600
7855,"Census Tract 547, Kings County, New York",36,47,54700
2189,"Census Tract 548, Kings County, New York",36,47,54800
4748,"Census Tract 549, Kings County, New York",36,47,54900
3956,"Census Tract 550, Kings County, New York",36,47,55000
6343,"Census Tract 551, Kings County, New York",36,47,55100
3735,"Census Tract 552, Kings County, New York",36,47,55200
3078,"Census Tract 553, Kings County, New York",36,47,55300
4813,"Census Tract 554, Kings County, New York",36,47,55400
8688,"Census Tract 555, Kings County, New York",36,47,55500
3880,"Census Tract 556, Kings County, New York",36,47,55600
1848,"Census Tract 557, Kings County, New York",36,47,55700
2736,"Census Tract 558, Kings County, New York",36,47,55800
3882,"Census Tract 560, Kings County, New York",36,47,56000
3460,"Census Tract 561, Kings County, New York",36,47,56100
1695,"Census Tract 562, Kings County, New York",36,47,56200
4923,"Census Tract 563.01, Kings County, New York",36,47,56301
2002,"Census Tract 563.02, Kings County, New York",36,47,56302
2626,"Census Tract 564, Kings County, New York",36,47,56400
3738,"Census Tract 565, Kings County, New York",36,47,56500
2548,"Census Tract 566, Kings County, New York",36,47,56600
1310,"Census Tract 568, Kings County, New York",36,47,56800
1624,"Census Tract 569, Kings County, New York",36,47,56900
3534,"Census Tract 570, Kings County, New York",36,47,57000
4267,"Census Tract 571, Kings County, New York",36,47,57100
5221,"Census Tract 572, Kings County, New York",36,47,57200
2590,"Census Tract 573, Kings County, New York",36,47,57300
2560,"Census Tract 574, Kings County, New York",36,47,57400
4902,"Census Tract 575, Kings County, New York",36,47,57500
2912,"Census Tract 576, Kings County, New York",36,47,57600
3332,"Census Tract 578, Kings County, New York",36,47,57800
1416,"Census Tract 579.01, Kings County, New York",36,47,57901
0,"Census Tract 579.02, Kings County, New York",36,47,57902
3502,"Census Tract 580, Kings County, New York",36,47,58000
3044,"Census Tract 582, Kings County, New York",36,47,58200
3797,"Census Tract 584, Kings County, New York",36,47,58400
2655,"Census Tract 586, Kings County, New York",36,47,58600
3532,"Census Tract 588, Kings County, New York",36,47,58800
1781,"Census Tract 589.01, Kings County, New York",36,47,58901
0,"Census Tract 589.02, Kings County, New York",36,47,58902
2014,"Census Tract 590, Kings County, New York",36,47,59000
3856,"Census Tract 591, Kings County, New York",36,47,59100
4268,"Census Tract 592, Kings County, New York",36,47,59200
2274,"Census Tract 593, Kings County, New York",36,47,59300
5105,"Census Tract 594.02, Kings County, New York",36,47,59402
3779,"Census Tract 594.03, Kings County, New York",36,47,59403
5086,"Census Tract 237.03, Bronx County, New York",36,5,23703
3970,"Census Tract 237.04, Bronx County, New York",36,5,23704
2750,"Census Tract 238, Bronx County, New York",36,5,23800
8213,"Census Tract 239, Bronx County, New York",36,5,23900
4583,"Census Tract 240, Bronx County, New York",36,5,24000
6331,"Census Tract 241, Bronx County, New York",36,5,24100
5577,"Census Tract 243, Bronx County, New York",36,5,24300
2407,"Census Tract 244, Bronx County, New York",36,5,24400
5059,"Census Tract 245.01, Bronx County, New York",36,5,24501
3797,"Census Tract 245.02, Bronx County, New York",36,5,24502
2297,"Census Tract 246, Bronx County, New York",36,5,24600
1921,"Census Tract 247, Bronx County, New York",36,5,24700
3620,"Census Tract 248, Bronx County, New York",36,5,24800
4,"Census Tract 249, Bronx County, New York",36,5,24900
2672,"Census Tract 250, Bronx County, New York",36,5,25000
6924,"Census Tract 251, Bronx County, New York",36,5,25100
2682,"Census Tract 252, Bronx County, New York",36,5,25200
6234,"Census Tract 253, Bronx County, New York",36,5,25300
2163,"Census Tract 254, Bronx County, New York",36,5,25400
8092,"Census Tract 255, Bronx County, New York",36,5,25500
1908,"Census Tract 256, Bronx County, New York",36,5,25600
1809,"Census Tract 257, Bronx County, New York",36,5,25700
2060,"Census Tract 261, Bronx County, New York",36,5,26100
6788,"Census Tract 263, Bronx County, New York",36,5,26300
5693,"Census Tract 264, Bronx County, New York",36,5,26400
7166,"Census Tract 265, Bronx County, New York",36,5,26500
3328,"Census Tract 266.01, Bronx County, New York",36,5,26601
6409,"Census Tract 266.02, Bronx County, New York",36,5,26602
3983,"Census Tract 267.01, Bronx County, New York",36,5,26701
7022,"Census Tract 267.02, Bronx County, New York",36,5,26702
4126,"Census Tract 269, Bronx County, New York",36,5,26900
7939,"Census Tract 273, Bronx County, New York",36,5,27300
5136,"Census Tract 274.01, Bronx County, New York",36,5,27401
3553,"Census Tract 274.02, Bronx County, New York",36,5,27402
23,"Census Tract 276, Bronx County, New York",36,5,27600
4968,"Census Tract 277, Bronx County, New York",36,5,27700
8145,"Census Tract 279, Bronx County, New York",36,5,27900
1179,"Census Tract 237.02, Bronx County, New York",36,5,23702
3720,"Census Tract 281, Bronx County, New York",36,5,28100
2084,"Census Tract 283, Bronx County, New York",36,5,28300
297,"Census Tract 284, Bronx County, New York",36,5,28400
3440,"Census Tract 285, Bronx County, New York",36,5,28500
1395,"Census Tract 286, Bronx County, New York",36,5,28600
3953,"Census Tract 287, Bronx County, New York",36,5,28700
3055,"Census Tract 288, Bronx County, New York",36,5,28800
4736,"Census Tract 289, Bronx County, New York",36,5,28900
4426,"Census Tract 594.04, Kings County, New York",36,47,59404
2569,"Census Tract 596, Kings County, New York",36,47,59600
3617,"Census Tract 598, Kings County, New York",36,47,59800
6844,"Census Tract 600, Kings County, New York",36,47,60000
3178,"Census Tract 606, Kings County, New York",36,47,60600
4015,"Census Tract 608, Kings County, New York",36,47,60800
5064,"Census Tract 610.02, Kings County, New York",36,47,61002
2418,"Census Tract 610.03, Kings County, New York",36,47,61003
6669,"Census Tract 610.04, Kings County, New York",36,47,61004
1063,"Census Tract 612, Kings County, New York",36,47,61200
1854,"Census Tract 616, Kings County, New York",36,47,61600
1767,"Census Tract 620, Kings County, New York",36,47,62000
3325,"Census Tract 622, Kings County, New York",36,47,62200
3152,"Census Tract 626, Kings County, New York",36,47,62600
5222,"Census Tract 628, Kings County, New York",36,47,62800
1476,"Census Tract 632, Kings County, New York",36,47,63200
1317,"Census Tract 636, Kings County, New York",36,47,63600
1617,"Census Tract 638, Kings County, New York",36,47,63800
1620,"Census Tract 640, Kings County, New York",36,47,64000
2865,"Census Tract 642, Kings County, New York",36,47,64200
2702,"Census Tract 644, Kings County, New York",36,47,64400
2226,"Census Tract 646, Kings County, New York",36,47,64600
1993,"Census Tract 648, Kings County, New York",36,47,64800
1439,"Census Tract 650, Kings County, New York",36,47,65000
1197,"Census Tract 652, Kings County, New York",36,47,65200
1681,"Census Tract 654, Kings County, New York",36,47,65400
1795,"Census Tract 656, Kings County, New York",36,47,65600
1844,"Census Tract 658, Kings County, New York",36,47,65800
1762,"Census Tract 660, Kings County, New York",36,47,66000
1497,"Census Tract 662, Kings County, New York",36,47,66200
1,"Census Tract 666, Kings County, New York",36,47,66600
2876,"Census Tract 670, Kings County, New York",36,47,67000
1435,"Census Tract 672, Kings County, New York",36,47,67200
1992,"Census Tract 674, Kings County, New York",36,47,67400
1622,"Census Tract 676, Kings County, New York",36,47,67600
2874,"Census Tract 678, Kings County, New York",36,47,67800
1887,"Census Tract 680, Kings County, New York",36,47,68000
2489,"Census Tract 682, Kings County, New York",36,47,68200
1749,"Census Tract 686, Kings County, New York",36,47,68600
1706,"Census Tract 688, Kings County, New York",36,47,68800
1880,"Census Tract 690, Kings County, New York",36,47,69000
2512,"Census Tract 692, Kings County, New York",36,47,69200
3932,"Census Tract 696.01, Kings County, New York",36,47,69601
6275,"Census Tract 696.02, Kings County, New York",36,47,69602
1417,"Census Tract 698, Kings County, New York",36,47,69800
1650,"Census Tract 700, Kings County, New York",36,47,70000
6719,"Census Tract 702.01, Kings County, New York",36,47,70201
1954,"Census Tract 293.01, Bronx County, New York",36,5,29301
5248,"Census Tract 293.02, Bronx County, New York",36,5,29302
4615,"Census Tract 295, Bronx County, New York",36,5,29500
2878,"Census Tract 296, Bronx County, New York",36,5,29600
4005,"Census Tract 297, Bronx County, New York",36,5,29700
6591,"Census Tract 300, Bronx County, New York",36,5,30000
1627,"Census Tract 301, Bronx County, New York",36,5,30100
4048,"Census Tract 302.01, Bronx County, New York",36,5,30201
6063,"Census Tract 302.02, Bronx County, New York",36,5,30202
5799,"Census Tract 307.01, Bronx County, New York",36,5,30701
3947,"Census Tract 309, Bronx County, New York",36,5,30900
4372,"Census Tract 310, Bronx County, New York",36,5,31000
1555,"Census Tract 312, Bronx County, New York",36,5,31200
2071,"Census Tract 314, Bronx County, New York",36,5,31400
2071,"Census Tract 316, Bronx County, New York",36,5,31600
1961,"Census Tract 318, Bronx County, New York",36,5,31800
454,"Census Tract 319, Bronx County, New York",36,5,31900
5001,"Census Tract 323, Bronx County, New York",36,5,32300
3113,"Census Tract 324, Bronx County, New York",36,5,32400
3494,"Census Tract 326, Bronx County, New York",36,5,32600
4133,"Census Tract 328, Bronx County, New York",36,5,32800
5837,"Census Tract 330, Bronx County, New York",36,5,33000
4103,"Census Tract 332.01, Bronx County, New York",36,5,33201
4204,"Census Tract 332.02, Bronx County, New York",36,5,33202
69,"Census Tract 334, Bronx County, New York",36,5,33400
2440,"Census Tract 335, Bronx County, New York",36,5,33500
4306,"Census Tract 336.01, Bronx County, New York",36,5,33601
1555,"Census Tract 336.02, Bronx County, New York",36,5,33602
3838,"Census Tract 337, Bronx County, New York",36,5,33700
2337,"Census Tract 338.01, Bronx County, New York",36,5,33801
1737,"Census Tract 338.02, Bronx County, New York",36,5,33802
4858,"Census Tract 340, Bronx County, New York",36,5,34000
1732,"Census Tract 342, Bronx County, New York",36,5,34200
1706,"Census Tract 343, Bronx County, New York",36,5,34300
1930,"Census Tract 344, Bronx County, New York",36,5,34400
3754,"Census Tract 345, Bronx County, New York",36,5,34500
6640,"Census Tract 348, Bronx County, New York",36,5,34800
2284,"Census Tract 350, Bronx County, New York",36,5,35000
3539,"Census Tract 351, Bronx County, New York",36,5,35100
2261,"Census Tract 356, Bronx County, New York",36,5,35600
7542,"Census Tract 358, Bronx County, New York",36,5,35800
3731,"Census Tract 359, Bronx County, New York",36,5,35900
3024,"Census Tract 360, Bronx County, New York",36,5,36000
5569,"Census Tract 361, Bronx County, New York",36,5,36100
7074,"Census Tract 363, Bronx County, New York",36,5,36300
2603,"Census Tract 364, Bronx County, New York",36,5,36400
0,"Census Tract 702.03, Kings County, New York",36,47,70203
2703,"Census Tract 706.01, Kings County, New York",36,47,70601
4,"Census Tract 706.02, Kings County, New York",36,47,70602
2205,"Census Tract 720, Kings County, New York",36,47,72000
2893,"Census Tract 722, Kings County, New York",36,47,72200
1911,"Census Tract 724, Kings County, New York",36,47,72400
2582,"Census Tract 726, Kings County, New York",36,47,72600
3645,"Census Tract 728, Kings County, New York",36,47,72800
2170,"Census Tract 730, Kings County, New York",36,47,73000
2173,"Census Tract 732, Kings County, New York",36,47,73200
1818,"Census Tract 734, Kings County, New York",36,47,73400
3473,"Census Tract 736, Kings County, New York",36,47,73600
3290,"Census Tract 738, Kings County, New York",36,47,73800
3446,"Census Tract 740, Kings County, New York",36,47,74000
3023,"Census Tract 742, Kings County, New York",36,47,74200
2481,"Census Tract 744, Kings County, New York",36,47,74400
2100,"Census Tract 746, Kings County, New York",36,47,74600
1936,"Census Tract 748, Kings County, New York",36,47,74800
2928,"Census Tract 750, Kings County, New York",36,47,75000
1042,"Census Tract 752, Kings County, New York",36,47,75200
1402,"Census Tract 754, Kings County, New York",36,47,75400
1934,"Census Tract 756, Kings County, New York",36,47,75600
2005,"Census Tract 758, Kings County, New York",36,47,75800
2832,"Census Tract 760, Kings County, New York",36,47,76000
4391,"Census Tract 762, Kings County, New York",36,47,76200
3783,"Census Tract 764, Kings County, New York",36,47,76400
1990,"Census Tract 766, Kings County, New York",36,47,76600
4049,"Census Tract 768, Kings County, New York",36,47,76800
2776,"Census Tract 770, Kings County, New York",36,47,77000
3070,"Census Tract 772, Kings County, New York",36,47,77200
3029,"Census Tract 774, Kings County, New York",36,47,77400
3784,"Census Tract 776, Kings County, New York",36,47,77600
2197,"Census Tract 780, Kings County, New York",36,47,78000
4081,"Census Tract 782, Kings County, New York",36,47,78200
2441,"Census Tract 784, Kings County, New York",36,47,78400
2374,"Census Tract 786.01, Kings County, New York",36,47,78601
2073,"Census Tract 786.02, Kings County, New York",36,47,78602
21,"Census Tract 702.02, Kings County, New York",36,47,70202
2040,"Census Tract 788.01, Kings County, New York",36,47,78801
1328,"Census Tract 788.02, Kings County, New York",36,47,78802
1347,"Census Tract 790.01, Kings County, New York",36,47,79001
3769,"Census Tract 790.02, Kings County, New York",36,47,79002
1743,"Census Tract 792.01, Kings County, New York",36,47,79201
3171,"Census Tract 792.02, Kings County, New York",36,47,79202
2742,"Census Tract 794, Kings County, New York",36,47,79400
4125,"Census Tract 796.01, Kings County, New York",36,47,79601
3897,"Census Tract 365.01, Bronx County, New York",36,5,36501
2449,"Census Tract 365.02, Bronx County, New York",36,5,36502
2672,"Census Tract 367, Bronx County, New York",36,5,36700
2165,"Census Tract 368, Bronx County, New York",36,5,36800
1910,"Census Tract 369.01, Bronx County, New York",36,5,36901
2324,"Census Tract 369.02, Bronx County, New York",36,5,36902
2536,"Census Tract 370, Bronx County, New York",36,5,37000
4504,"Census Tract 371, Bronx County, New York",36,5,37100
2289,"Census Tract 372, Bronx County, New York",36,5,37200
6117,"Census Tract 373, Bronx County, New York",36,5,37300
3890,"Census Tract 374, Bronx County, New York",36,5,37400
4023,"Census Tract 375.04, Bronx County, New York",36,5,37504
2274,"Census Tract 376, Bronx County, New York",36,5,37600
3569,"Census Tract 378, Bronx County, New York",36,5,37800
6878,"Census Tract 379, Bronx County, New York",36,5,37900
4938,"Census Tract 380, Bronx County, New York",36,5,38000
6853,"Census Tract 381, Bronx County, New York",36,5,38100
2852,"Census Tract 382, Bronx County, New York",36,5,38200
4635,"Census Tract 383.01, Bronx County, New York",36,5,38301
3468,"Census Tract 383.03, Bronx County, New York",36,5,38303
2508,"Census Tract 383.04, Bronx County, New York",36,5,38304
5362,"Census Tract 385, Bronx County, New York",36,5,38500
7949,"Census Tract 386, Bronx County, New York",36,5,38600
3401,"Census Tract 387, Bronx County, New York",36,5,38700
2941,"Census Tract 388, Bronx County, New York",36,5,38800
4819,"Census Tract 389, Bronx County, New York",36,5,38900
3323,"Census Tract 390, Bronx County, New York",36,5,39000
7210,"Census Tract 391, Bronx County, New York",36,5,39100
1809,"Census Tract 392, Bronx County, New York",36,5,39200
8033,"Census Tract 393, Bronx County, New York",36,5,39300
4647,"Census Tract 394, Bronx County, New York",36,5,39400
4254,"Census Tract 395, Bronx County, New York",36,5,39500
4485,"Census Tract 396, Bronx County, New York",36,5,39600
4492,"Census Tract 397, Bronx County, New York",36,5,39700
3347,"Census Tract 398, Bronx County, New York",36,5,39800
5254,"Census Tract 399.01, Bronx County, New York",36,5,39901
5548,"Census Tract 399.02, Bronx County, New York",36,5,39902
5009,"Census Tract 401, Bronx County, New York",36,5,40100
4197,"Census Tract 403.02, Bronx County, New York",36,5,40302
4843,"Census Tract 403.03, Bronx County, New York",36,5,40303
4125,"Census Tract 403.04, Bronx County, New York",36,5,40304
3530,"Census Tract 404, Bronx County, New York",36,5,40400
4385,"Census Tract 405.01, Bronx County, New York",36,5,40501
7320,"Census Tract 405.02, Bronx County, New York",36,5,40502
3792,"Census Tract 406, Bronx County, New York",36,5,40600
3235,"Census Tract 407.01, Bronx County, New York",36,5,40701
4489,"Census Tract 796.02, Kings County, New York",36,47,79602
2957,"Census Tract 798.01, Kings County, New York",36,47,79801
5647,"Census Tract 798.02, Kings County, New York",36,47,79802
3562,"Census Tract 800, Kings County, New York",36,47,80000
4521,"Census Tract 802, Kings County, New York",36,47,80200
3327,"Census Tract 804, Kings County, New York",36,47,80400
3781,"Census Tract 806, Kings County, New York",36,47,80600
1940,"Census Tract 808, Kings County, New York",36,47,80800
2907,"Census Tract 810, Kings County, New York",36,47,81000
3121,"Census Tract 814, Kings County, New York",36,47,81400
2580,"Census Tract 816, Kings County, New York",36,47,81600
4830,"Census Tract 818, Kings County, New York",36,47,81800
5495,"Census Tract 820, Kings County, New York",36,47,82000
7201,"Census Tract 822, Kings County, New York",36,47,82200
4963,"Census Tract 824, Kings County, New York",36,47,82400
5165,"Census Tract 826, Kings County, New York",36,47,82600
4206,"Census Tract 828, Kings County, New York",36,47,82800
6167,"Census Tract 830, Kings County, New York",36,47,83000
2362,"Census Tract 832, Kings County, New York",36,47,83200
1733,"Census Tract 834, Kings County, New York",36,47,83400
2160,"Census Tract 836, Kings County, New York",36,47,83600
2226,"Census Tract 838, Kings County, New York",36,47,83800
2324,"Census Tract 840, Kings County, New York",36,47,84000
1986,"Census Tract 846, Kings County, New York",36,47,84600
1728,"Census Tract 848, Kings County, New York",36,47,84800
1509,"Census Tract 850, Kings County, New York",36,47,85000
32,"Census Tract 852, Kings County, New York",36,47,85200
1962,"Census Tract 854, Kings County, New York",36,47,85400
3568,"Census Tract 856, Kings County, New York",36,47,85600
2474,"Census Tract 858, Kings County, New York",36,47,85800
3809,"Census Tract 860, Kings County, New York",36,47,86000
3427,"Census Tract 862, Kings County, New York",36,47,86200
2499,"Census Tract 864, Kings County, New York",36,47,86400
3385,"Census Tract 866, Kings County, New York",36,47,86600
3413,"Census Tract 868, Kings County, New York",36,47,86800
3570,"Census Tract 870, Kings County, New York",36,47,87000
3128,"Census Tract 872, Kings County, New York",36,47,87200
3740,"Census Tract 874.01, Kings County, New York",36,47,87401
2098,"Census Tract 876, Kings County, New York",36,47,87600
2730,"Census Tract 878, Kings County, New York",36,47,87800
2127,"Census Tract 880.01, Kings County, New York",36,47,88001
1374,"Census Tract 880.02, Kings County, New York",36,47,88002
6804,"Census Tract 882, Kings County, New York",36,47,88200
5513,"Census Tract 884, Kings County, New York",36,47,88400
4547,"Census Tract 886, Kings County, New York",36,47,88600
4001,"Census Tract 888, Kings County, New York",36,47,88800
6683,"Census Tract 890, Kings County, New York",36,47,89000
6968,"Census Tract 407.02, Bronx County, New York",36,5,40702
4475,"Census Tract 408, Bronx County, New York",36,5,40800
3580,"Census Tract 409, Bronx County, New York",36,5,40900
3215,"Census Tract 411, Bronx County, New York",36,5,41100
7781,"Census Tract 413, Bronx County, New York",36,5,41300
5342,"Census Tract 414, Bronx County, New York",36,5,41400
5872,"Census Tract 415, Bronx County, New York",36,5,41500
3752,"Census Tract 418, Bronx County, New York",36,5,41800
7205,"Census Tract 419, Bronx County, New York",36,5,41900
3905,"Census Tract 420, Bronx County, New York",36,5,42000
6135,"Census Tract 421, Bronx County, New York",36,5,42100
3211,"Census Tract 422, Bronx County, New York",36,5,42200
4179,"Census Tract 423, Bronx County, New York",36,5,42300
2553,"Census Tract 424, Bronx County, New York",36,5,42400
7667,"Census Tract 425, Bronx County, New York",36,5,42500
6982,"Census Tract 426, Bronx County, New York",36,5,42600
2230,"Census Tract 428, Bronx County, New York",36,5,42800
3711,"Census Tract 429.01, Bronx County, New York",36,5,42901
4334,"Census Tract 429.02, Bronx County, New York",36,5,42902
2952,"Census Tract 430, Bronx County, New York",36,5,43000
5185,"Census Tract 431.01, Bronx County, New York",36,5,43101
5050,"Census Tract 431.02, Bronx County, New York",36,5,43102
3649,"Census Tract 434, Bronx County, New York",36,5,43400
1192,"Census Tract 435.01, Bronx County, New York",36,5,43501
2,"Census Tract 435.02, Bronx County, New York",36,5,43502
122,"Census Tract 435.03, Bronx County, New York",36,5,43503
2061,"Census Tract 436, Bronx County, New York",36,5,43600
3877,"Census Tract 442, Bronx County, New York",36,5,44200
3984,"Census Tract 444, Bronx County, New York",36,5,44400
2007,"Census Tract 448, Bronx County, New York",36,5,44800
1946,"Census Tract 449.01, Bronx County, New York",36,5,44901
2229,"Census Tract 449.02, Bronx County, New York",36,5,44902
1817,"Census Tract 451.01, Bronx County, New York",36,5,45101
2142,"Census Tract 451.02, Bronx County, New York",36,5,45102
3056,"Census Tract 456, Bronx County, New York",36,5,45600
5662,"Census Tract 458, Bronx County, New York",36,5,45800
2890,"Census Tract 460, Bronx County, New York",36,5,46000
6599,"Census Tract 462.03, Bronx County, New York",36,5,46203
5552,"Census Tract 462.04, Bronx County, New York",36,5,46204
4445,"Census Tract 462.05, Bronx County, New York",36,5,46205
4434,"Census Tract 462.06, Bronx County, New York",36,5,46206
6228,"Census Tract 462.07, Bronx County, New York",36,5,46207
5155,"Census Tract 462.08, Bronx County, New York",36,5,46208
3707,"Census Tract 462.09, Bronx County, New York",36,5,46209
3888,"Census Tract 484.01, Bronx County, New York",36,5,48401
41,"Census Tract 484.02, Bronx County, New York",36,5,48402
3673,"Census Tract 892, Kings County, New York",36,47,89200
3834,"Census Tract 894, Kings County, New York",36,47,89400
4081,"Census Tract 896, Kings County, New York",36,47,89600
2329,"Census Tract 898, Kings County, New York",36,47,89800
5434,"Census Tract 900, Kings County, New York",36,47,90000
3817,"Census Tract 902, Kings County, New York",36,47,90200
4534,"Census Tract 906, Kings County, New York",36,47,90600
5893,"Census Tract 908, Kings County, New York",36,47,90800
5814,"Census Tract 910, Kings County, New York",36,47,91000
6572,"Census Tract 912, Kings County, New York",36,47,91200
5309,"Census Tract 916, Kings County, New York",36,47,91600
2703,"Census Tract 918, Kings County, New York",36,47,91800
3491,"Census Tract 920, Kings County, New York",36,47,92000
3031,"Census Tract 922, Kings County, New York",36,47,92200
3628,"Census Tract 924, Kings County, New York",36,47,92400
2861,"Census Tract 928, Kings County, New York",36,47,92800
2567,"Census Tract 930, Kings County, New York",36,47,93000
1277,"Census Tract 932, Kings County, New York",36,47,93200
2466,"Census Tract 934, Kings County, New York",36,47,93400
1854,"Census Tract 936, Kings County, New York",36,47,93600
2662,"Census Tract 938, Kings County, New York",36,47,93800
3447,"Census Tract 944.01, Kings County, New York",36,47,94401
2810,"Census Tract 944.02, Kings County, New York",36,47,94402
2079,"Census Tract 946, Kings County, New York",36,47,94600
3170,"Census Tract 950, Kings County, New York",36,47,95000
5156,"Census Tract 954, Kings County, New York",36,47,95400
4391,"Census Tract 956, Kings County, New York",36,47,95600
3770,"Census Tract 958, Kings County, New York",36,47,95800
6,"Census Tract 960, Kings County, New York",36,47,96000
1701,"Census Tract 962, Kings County, New York",36,47,96200
2621,"Census Tract 964, Kings County, New York",36,47,96400
2353,"Census Tract 966, Kings County, New York",36,47,96600
1555,"Census Tract 968, Kings County, New York",36,47,96800
2357,"Census Tract 970, Kings County, New York",36,47,97000
2911,"Census Tract 974, Kings County, New York",36,47,97400
4076,"Census Tract 982, Kings County, New York",36,47,98200
2074,"Census Tract 984, Kings County, New York",36,47,98400
2814,"Census Tract 986, Kings County, New York",36,47,98600
3083,"Census Tract 988, Kings County, New York",36,47,98800
1652,"Census Tract 990, Kings County, New York",36,47,99000
2056,"Census Tract 992, Kings County, New York",36,47,99200
2116,"Census Tract 994, Kings County, New York",36,47,99400
